,Region,Variables,R_2,Var_R,Random_seed
1165,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6855477567594088,0.05651364829466643,25
1166,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.814582296664725,0.11143175293248009,26
1167,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-1.7513367417821644,0.7451039744666446,27
1168,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8728798245751642,0.06422505088296859,28
1169,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8015746630724402,0.07865264807562256,29
1170,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8526467405151572,0.021389845568812738,0
1171,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.10434632358123985,1.005294512250654,1
1172,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7039752228695951,0.130565841566466,2
1173,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.16439360995605778,0.5047640866401535,3
1174,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8846375570726276,0.0358134934946136,4
1175,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6137987363023802,0.12072579571025721,5
1176,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.24281500064669015,0.4767488176569614,6
1177,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.798243641548862,0.08681770134942013,7
1178,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6137232014070169,0.2570414635131445,8
1179,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8566776908219217,0.01584276723897171,9
1180,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-9.548798629355481,10.409341279219802,10
1181,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6692095431415273,0.21985838918024314,11
1182,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.05393405525715855,0.9229197209687534,12
1183,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8106090761929954,0.06958598582113895,13
1184,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8222844805292975,0.045238173537128556,14
1185,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-6.578357511791771,7.350394158844348,15
1186,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7968093498422018,0.0816604113383661,16
1187,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8359837995415004,0.03417451746357292,17
1188,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-4.6560750083906415,5.562275613272188,18
1189,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7372704815485757,0.14399834666071087,19
1190,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7360039277329227,0.07860972363515017,20
1191,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6169979807002159,0.10963136195361911,21
1192,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6703014283474891,0.17072163289625653,22
1193,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7225915004238554,0.16220855785234256,23
1194,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7792605555016798,0.10281381222267783,24
1195,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6485422509880738,0.24319524317659236,25
1196,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.737835014398297,1.6345535419243302,26
1197,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-5.299887715975256,6.198175766438596,27
1198,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7653202850353868,0.10720224603513318,28
1199,NorthernNewEngland,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6437066342029539,0.23374913194021352,29
1200,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7131666776324128,0.18008002378251897,0
1201,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.88264869954032,0.01117710248289705,1
1202,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8553488438310386,0.04093174745217398,2
1203,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8286753207680373,0.05550547963857988,3
1204,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.820235569715045,0.07413869372841342,4
1205,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8202323995026496,0.06044987099087418,5
1206,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8054361302888677,0.09491985893038613,6
1207,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7481928199195803,0.15392796350372473,7
1208,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7920872064961788,0.10458819896205918,8
1209,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9208635935614964,0.03339310087742142,9
1210,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5633786622902632,0.3507288415723818,10
1211,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8190765285058859,0.07809328720363262,11
1212,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8205897837254523,0.07430766711082104,12
1213,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8704385088986678,0.02489058317327353,13
1214,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.636871932880177,0.0974547934229586,14
1215,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7805801836379332,0.11500729437565249,15
1216,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8371059918057959,0.05439788900672471,16
1217,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.730502966304927,0.12928933548556099,17
1218,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7892922459138689,0.10968317687364015,18
1219,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8311567593098094,0.05609813417780807,19
1220,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8071492817554465,0.08713076895113503,20
1221,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.692965956864352,0.1028240082320444,21
1222,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6598869339847468,0.18518733655692154,22
1223,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8104828747809694,0.08542070503311416,23
1224,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8671712318120288,0.015431352701176793,24
1225,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6575626253409602,0.2577746410249153,25
1226,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5400072228706747,0.29810342067529527,26
1227,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.871682484328059,0.00769571209244968,27
1228,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9068435501122016,0.014845508355231463,28
1229,Orlando,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8355684268458142,0.009064025661036479,29
1230,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8464790718220006,0.07127189898836461,0
1231,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8657167192250272,0.04747560229383585,1
1232,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9311426072851173,0.02476086918347764,2
1233,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7872025318671522,0.013172513458291735,3
1234,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8605961475701317,0.045528023636618564,4
1235,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-3.17808685643832,4.028818007423762,5
1236,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.805935818625396,0.06372887301286867,6
1237,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9047379631125576,0.025058396006764183,7
1238,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.8360780367981702,1.719204711824633,8
1239,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.620639820696958,0.25356016152412353,9
1240,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6378279820622378,0.2513627317293041,10
1241,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.851713458270144,0.043870576078006596,11
1242,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8590745001351311,0.04902127055755523,12
1243,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8921528140089673,0.023385847429360007,13
1244,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7306030251744641,0.08285925979561681,14
1245,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8350833593069309,0.026978640548827593,15
1246,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9154386197287887,0.008094726430511678,16
1247,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7426056816813342,0.1346023533492009,17
1248,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.594865647124204,0.304740830153977,18
1249,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6407225946667764,0.226004581576691,19
1250,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.787094630263494,0.13448598923729982,20
1251,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.831625260071716,0.00817601374773369,21
1252,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8720475330758454,0.013972532877526533,22
1253,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9447831911576119,0.03588455420254788,23
1254,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8453765710864316,0.07175770974549212,24
1255,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8247256365552654,0.06038875090385565,25
1256,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5520548810391168,0.2907421014453032,26
1257,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.48910059916920123,0.35770083542519693,27
1258,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8384549371658228,0.06689999580828798,28
1259,Philadelphia,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8626133963579015,0.051420476965210904,29
1260,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9319008766899389,0.048639834098890944,0
1261,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9658474729221638,0.01333534819831017,1
1262,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9727748648722826,0.005949813579387175,2
1263,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.960854017840883,0.017570638612936396,3
1264,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9570575124724167,0.023249009187046643,4
1265,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9727006618211875,0.00529702068346638,5
1266,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9596721756876341,0.020668523021759366,6
1267,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9549839598861579,0.024408311993639242,7
1268,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.915566669277176,0.06317137801169037,8
1269,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9586212999621722,0.020755041531674956,9
1270,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9577601729263727,0.02153903537204571,10
1271,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.958502892152935,0.021192032291403873,11
1272,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9621838295875317,0.015008906350584494,12
1273,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9714908852537726,0.007455190496259534,13
1274,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9536230203888469,0.025275705222273404,14
1275,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9714780924394244,0.004899767922109444,15
1276,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9788846125837405,0.0014053492555090585,16
1277,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9571565672005655,0.022992849213405053,17
1278,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9547369957316311,0.022253312242380585,18
1279,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9653908682022574,0.013181767900470875,19
1280,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9678134377028111,0.010390879240498974,20
1281,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9722516424768298,0.005917314880822255,21
1282,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9337815712983418,0.04814390690815329,22
1283,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9842952467725615,0.006550802200492756,23
1284,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9763487289797964,0.0022418271965644054,24
1285,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9618412396942295,0.018236801139248526,25
1286,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9273110846275912,0.05273847644701979,26
1287,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9566199110584944,0.023486565203348575,27
1288,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9753024189961215,0.0033694908331239892,28
1289,PhoenixTucson,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9654052550845595,0.012801489914460285,29
1290,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7335296853998139,0.09579450401321776,0
1291,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8450677730002941,0.02690552799948054,1
1292,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.025498261828196478,0.6403991435697788,2
1293,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5084208008473435,0.18991434831522624,3
1294,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.35714086346815477,0.0013209629979473725,4
1295,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4710415113885169,0.2525457031500782,5
1296,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.3921280987117254,0.27435314442786884,6
1297,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7028112142042022,0.04128211661544512,7
1298,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5961095075624641,0.24884453188181055,8
1299,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7227054129593131,0.05103203473782125,9
1300,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.324008161291913,0.420264231857552,10
1301,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5186751312865576,0.058453658142630704,11
1302,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.11350910458432417,0.40228376920861775,12
1303,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7805029200863892,0.03628714530707777,13
1304,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7631672483396663,0.06741060725389947,14
1305,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6876301670656129,0.0972336383664596,15
1306,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7239312550518953,0.11520536635018852,16
1307,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7564460596302451,0.042200685235822544,17
1308,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7920941460633912,0.03382099328200183,18
1309,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8785036854353181,0.11448293813899191,19
1310,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7878359544219894,0.051211533396199216,20
1311,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7125203176351154,0.0933164663902536,21
1312,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5181801859002193,0.28957765893615806,22
1313,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8613036901389078,0.03654186847422258,23
1314,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5915855450216378,0.25228662305681326,24
1315,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.758001284598063,0.02987710876322891,25
1316,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6395178214508155,0.17963745437873835,26
1317,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7688842336522896,0.04604327573038858,27
1318,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-1.254322616386704,1.4640049388525855,28
1319,Pittsburgh,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7436196123565637,0.08021143510434936,29
1320,Plains,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9283176417084124,0.023793905373452162,0
1321,Plains,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.717520410740508,0.04825526802436986,1
1322,Plains,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7506569571626724,0.11482070782019305,2
1323,Plains,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8067730108314008,0.07931083334322053,3
1324,Plains,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9429806989508454,0.011505850973281162,4
1325,Plains,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8803706490435209,0.08315350740570815,5
